EmpID,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost,Training Duration(hours)
3600,01-Nov-22,Leadership Development,Internal,Passed,Lake Stephanie,Randy Lewis,4,299.7,32
3601,03-Jan-23,Project Management,External,Completed,Leeville,Larry Clark,1,865.58,8
3602,09-Apr-23,Technical Skills,External,Incomplete,New Michael,Joyce Williams,1,632.59,8
3603,02-Oct-22,Technical Skills,External,Incomplete,East Kristaton,Daniel Daugherty,3,680.48,24
3604,23-Mar-23,Project Management,External,Failed,Lake Scotttown,Ryan Russell,3,287.71,24
3605,17-Nov-22,Communication Skills,External,Passed,Ayalaton,Jennifer Armstrong,2,102.92,16
3606,31-Oct-22,Project Management,Internal,Passed,New Derrick,Elizabeth Powell,2,255.6,16
3607,04-May-23,Customer Service,External,Passed,Port Tammyside,Andre Maxwell,4,321.91,32
3608,14-Mar-23,Project Management,External,Completed,Blankenshiphaven,Robert Herrera,3,834.12,24
3609,23-Sep-22,Customer Service,Internal,Passed,Williamschester,Christopher Jackson,4,273.88,32
3610,15-Feb-23,Customer Service,Internal,Incomplete,North Betty,Gina Morris,4,217.57,32
3611,07-Jan-23,Customer Service,Internal,Completed,Rojasberg,Alan Robinson,1,482.09,8
3612,03-Jul-23,Leadership Development,External,Failed,Kenthaven,Patricia Phillips,2,614.11,16
3613,08-Oct-22,Customer Service,Internal,Incomplete,Justinmouth,Kathy Pearson,1,354.22,8
3614,04-Jun-23,Leadership Development,External,Passed,Emilymouth,Paul Bradley,3,868.85,24
3615,17-Dec-22,Communication Skills,Internal,Passed,New Paul,James Young,4,701.34,32
3616,30-Jan-23,Customer Service,Internal,Incomplete,Lake Sherryside,Jared Moses,4,134.93,32
3617,09-Apr-23,Customer Service,Internal,Completed,East Rachel,Cathy Porter DVM,5,531.1,40
3618,26-Dec-22,Leadership Development,External,Passed,East Parkerchester,Laura Carpenter,3,609.3,24
3619,10-Nov-22,Project Management,Internal,Passed,Davismouth,Ashley Ball,2,656.68,16
3620,20-Dec-22,Technical Skills,Internal,Completed,North Ebony,Christine Carter,3,654.22,24
3621,15-Jul-23,Leadership Development,External,Passed,Lake Teresa,Frank Perry,3,879.89,24
3622,11-May-23,Project Management,External,Completed,East Kevinport,Mary Little,1,977.23,8
3623,03-Aug-23,Project Management,External,Completed,Ballborough,Philip James,2,763.37,16
3624,05-Apr-23,Communication Skills,External,Passed,Thomasberg,William Oconnor,5,962.13,40
3625,26-Mar-23,Technical Skills,External,Incomplete,East Jaime,Lisa Suarez,2,617.27,16
3626,25-Sep-22,Communication Skills,Internal,Failed,Whitneytown,Melissa Powell PhD,2,559.78,16
3627,30-Aug-22,Leadership Development,Internal,Incomplete,West Amandaburgh,Jessica Mills,5,113.89,40
3628,25-Sep-22,Leadership Development,Internal,Incomplete,Paulshire,Edward Morris,4,858.62,32
3629,30-Jul-23,Technical Skills,Internal,Incomplete,Jacksonville,Rachel Hood,1,343.76,8
3630,24-Sep-22,Technical Skills,Internal,Failed,Hillland,Johnathan Rodriguez,5,507.58,40
3631,10-Apr-23,Customer Service,Internal,Completed,Smithchester,Dr. Joseph Graham,1,691.12,8
3632,23-Jun-23,Technical Skills,Internal,Completed,West Stacystad,Erica Johnson,2,174.85,16
3633,01-Dec-22,Communication Skills,Internal,Incomplete,New Kevinland,Michelle Lewis,3,699.39,24
3634,15-Sep-22,Technical Skills,External,Incomplete,Mariabury,Danielle Griffin,3,254.68,24
3635,13-Jun-23,Technical Skills,External,Failed,Greenview,Oscar Gonzalez,2,534.55,16
3636,26-Aug-22,Communication Skills,External,Passed,South Ronnieview,James Lopez,3,795.72,24
3637,21-Mar-23,Project Management,External,Completed,Cynthiafort,Timothy Taylor,4,977.23,32
3638,01-Jan-23,Customer Service,Internal,Completed,Angelatown,Jacob White,3,370.79,24
3639,30-Mar-23,Communication Skills,External,Completed,Mcleanchester,Mike Becker,3,160.86,24
3640,31-Jan-23,Communication Skills,External,Passed,Port Curtisfurt,Kerry Harrison,1,699.48,8
3641,28-Jul-23,Leadership Development,Internal,Passed,Toddburgh,Amber Nelson,3,831.52,24
3642,20-Nov-22,Communication Skills,Internal,Completed,Michelleshire,Angela Garcia,1,234.74,8
3643,27-Mar-23,Leadership Development,Internal,Completed,Calvinfurt,Ian Bennett,4,712.43,32
3644,06-Feb-23,Technical Skills,Internal,Incomplete,Port Aimee,Damon Ross,1,504.66,8
3645,06-May-23,Leadership Development,External,Incomplete,Lake Michael,William Lambert,5,398.36,40
3646,22-Jul-23,Communication Skills,External,Failed,Newmanburgh,Jeanne Turner,4,533.61,32
3647,10-Aug-22,Technical Skills,Internal,Completed,Duarteside,Crystal Brown,4,199.55,32
3648,26-Feb-23,Leadership Development,Internal,Completed,East Nathanfort,Elizabeth Barr,2,325.78,16
3649,18-Dec-22,Leadership Development,External,Completed,Jackfurt,Madeline Wallace,4,336.33,32
3650,09-Jan-23,Communication Skills,External,Passed,Mirandaburgh,Michaela Wells,4,242.71,32
3651,14-May-23,Leadership Development,Internal,Failed,Port Martinfurt,Michelle Johnson,4,651.28,32
3652,31-Jan-23,Communication Skills,External,Incomplete,Adamsberg,Mrs. Lydia Riley,3,962.45,24
3653,20-Jan-23,Customer Service,External,Failed,Lake Carlmouth,Kim Moss,1,791.72,8
3654,11-Apr-23,Project Management,Internal,Incomplete,Peterbury,Lisa Solis,4,553.86,32
3655,04-Jan-23,Technical Skills,External,Passed,West Dustin,Lawrence Edwards,1,735.72,8
3656,14-Jun-23,Project Management,Internal,Failed,Lake Henryton,Louis Fox,4,867.03,32
3657,26-May-23,Project Management,External,Incomplete,West Lori,Timothy Taylor,1,710.14,8
3658,18-Aug-22,Leadership Development,External,Incomplete,South Sean,Jeffrey Moreno,2,799.88,16
3659,27-Jan-23,Leadership Development,External,Passed,North Ashleytown,Jeffrey Olson,5,242.87,40
3660,19-May-23,Leadership Development,Internal,Passed,Port John,Logan Nelson,4,849.77,32
3661,06-May-23,Customer Service,External,Passed,Tyroneburgh,Timothy Wheeler,2,471.5,16
3662,20-May-23,Customer Service,Internal,Passed,East Michael,Jonathan Bowen,1,535.93,8
3663,22-Mar-23,Technical Skills,Internal,Passed,Judyburgh,Christopher Long,3,816.64,24
3664,14-Mar-23,Communication Skills,Internal,Incomplete,Schaeferhaven,Regina Richardson PhD,1,210.44,8
3665,09-Jan-23,Project Management,Internal,Passed,Shaneland,Betty Kelley,3,752.33,24
3666,02-Aug-23,Project Management,Internal,Completed,New Betty,Toni Bridges,3,343.52,24
3667,03-Feb-23,Leadership Development,Internal,Completed,North Williamborough,Emily Robinson,3,860.31,24
3668,28-Nov-22,Customer Service,External,Completed,East John,James Lee,4,265.55,32
3669,03-Aug-23,Project Management,Internal,Completed,Stacyhaven,Linda Moore,1,183.85,8
3670,25-Sep-22,Project Management,External,Completed,East Rhonda,Emily Davis,5,942.09,40
3671,20-Jan-23,Communication Skills,External,Passed,East Andrew,Cindy Fletcher,4,381.94,32
3672,29-Aug-22,Project Management,External,Failed,Port Stephen,George Orozco,1,358.73,8
3673,21-Mar-23,Customer Service,External,Passed,Davisfort,Daniel Wood,3,578.02,24
3674,08-Nov-22,Project Management,Internal,Completed,South Robin,Alyssa Swanson,2,223.29,16
3675,07-Sep-22,Customer Service,Internal,Passed,East Biancabury,Catherine Hardin,5,992.37,40
3676,10-Feb-23,Customer Service,Internal,Failed,Taylorbury,April Parrish,5,113.48,40
3677,05-Oct-22,Leadership Development,External,Incomplete,New Jenna,Brandon Cunningham,4,882.2,32
3678,06-Sep-22,Customer Service,Internal,Incomplete,Jillside,David Underwood,2,288.16,16
3679,16-Jan-23,Leadership Development,External,Completed,North Davidhaven,Christopher Santos,1,815.52,8
3680,15-May-23,Leadership Development,Internal,Completed,Markberg,Matthew Peterson,4,461.06,32
3681,22-Mar-23,Customer Service,External,Incomplete,Timview,Mrs. Maria Cantrell MD,2,580.16,16
3682,17-Oct-22,Communication Skills,External,Incomplete,Lake Dawn,Michael Robinson,3,336.69,24
3683,28-Dec-22,Project Management,Internal,Completed,Wongchester,Debra Williams,1,990.69,8
3684,29-Oct-22,Communication Skills,Internal,Completed,Lake Janet,Timothy Coleman,2,939.39,16
3685,06-Jan-23,Leadership Development,External,Passed,Mcclureshire,Tiffany Thornton,1,941.12,8
3686,05-Jul-23,Project Management,Internal,Incomplete,Lake Katelyn,Elizabeth Allen,3,878.11,24
3687,26-Dec-22,Customer Service,External,Incomplete,Mitchellfurt,Austin Maynard,3,614.53,24
3688,26-Nov-22,Customer Service,Internal,Failed,Edwinfurt,Stephanie Saunders,4,269.88,32
3689,25-Feb-23,Communication Skills,External,Passed,West Teresashire,Henry Hines,1,734.94,8
3690,03-Apr-23,Technical Skills,Internal,Completed,Davidside,Elizabeth Davis,5,589.5,40
3691,06-Mar-23,Leadership Development,Internal,Completed,Pierceport,Eric Snyder,3,311.28,24
3692,29-Mar-23,Technical Skills,Internal,Passed,Nolanport,Robert Barnett,5,671.88,40
3693,24-Jan-23,Project Management,External,Completed,Martineztown,Corey Morales,1,861.5,8
3694,19-May-23,Leadership Development,External,Completed,Elizabethview,Louis Todd,2,649.18,16
3695,08-Jan-23,Project Management,External,Failed,Zacharytown,John Ward,4,492.2,32
3696,13-Jan-23,Technical Skills,Internal,Passed,South Hannahmouth,James Gonzalez,2,299.59,16
3697,24-Apr-23,Technical Skills,Internal,Failed,East Vincent,Jennifer Lopez,2,982.33,16
3698,24-Dec-22,Leadership Development,External,Passed,Jessicamouth,Chad Watts,2,830.36,16
3699,19-Aug-22,Customer Service,External,Passed,Jessicaberg,Alejandro Bates,1,973.34,8
3700,25-Feb-23,Project Management,Internal,Failed,East Elizabeth,Andrew Haynes,4,667.34,32
3701,21-Aug-22,Communication Skills,Internal,Failed,West Justinmouth,Kathleen Cole,4,480.17,32
3702,15-Feb-23,Leadership Development,External,Failed,East Erik,Jacob Fox,3,346.28,24
3703,27-Dec-22,Communication Skills,External,Completed,West Aprilfort,Andrea Jones,3,121.45,24
3704,07-Oct-22,Technical Skills,External,Incomplete,Huynhfort,Michael Ramirez,2,669.3,16
3705,17-Apr-23,Technical Skills,Internal,Completed,West Wendy,Christina Bautista,5,983.59,40
3706,07-Jun-23,Customer Service,Internal,Completed,East Virginiaton,Emily Baker,1,304.9,8
3707,24-Dec-22,Leadership Development,External,Passed,North Benjaminhaven,Michelle Lopez,3,778.72,24
3708,03-Jan-23,Customer Service,External,Passed,Youngbury,Jared Mcclain,4,136.15,32
3709,07-Apr-23,Leadership Development,Internal,Incomplete,Lake Lisastad,Susan Fitzgerald,4,339.84,32
3710,02-Jun-23,Leadership Development,External,Completed,Martinezborough,John Anderson,1,791.78,8
3711,19-Oct-22,Leadership Development,External,Incomplete,Lake Robert,Shawn Newman,5,853.26,40
3712,31-Oct-22,Project Management,Internal,Incomplete,New Christopherchester,Michele Harding,4,214.12,32
3713,17-May-23,Customer Service,External,Incomplete,Lake Danielview,Terry Short,5,235.82,40
3714,18-May-23,Leadership Development,Internal,Passed,Lauraside,Jonathan Williams,5,448.57,40
3715,11-Jan-23,Leadership Development,External,Incomplete,Thomasstad,David Garza,3,572.56,24
3716,07-Mar-23,Project Management,Internal,Incomplete,East Michellemouth,Christopher Carroll,4,959.78,32
3717,22-Aug-22,Communication Skills,External,Passed,South Cassandra,Jessica Cortez,3,363.02,24
3718,02-May-23,Communication Skills,Internal,Completed,Washingtonshire,Tracy Valenzuela,2,325.7,16
3719,08-Oct-22,Project Management,Internal,Incomplete,West Rachaelborough,Brittany Clark,3,727.75,24
3720,23-Sep-22,Project Management,Internal,Passed,Danielland,Danny Baker,2,845.21,16
3721,22-Dec-22,Technical Skills,External,Incomplete,Maryborough,Dr. Dana Wells,4,327.82,32
3722,15-Jan-23,Communication Skills,Internal,Passed,Johnsonshire,Eric Contreras,1,512.55,8
3723,06-Sep-22,Communication Skills,Internal,Completed,Hesterville,Isabel Little,1,457.17,8
3724,28-Jun-23,Communication Skills,Internal,Incomplete,Port Christianmouth,Tiffany Perez,4,573.33,32
3725,23-May-23,Customer Service,External,Failed,Garcialand,Carrie Stanton,3,135.18,24
3726,13-Jan-23,Communication Skills,External,Failed,Paulstad,Paul Johnson,3,911.12,24
3727,02-May-23,Project Management,Internal,Incomplete,Jacobsshire,Andrew Hansen,5,693.8,40
3728,10-Jul-23,Customer Service,Internal,Completed,New Codyview,Erin Keller DVM,5,419.79,40
3729,12-Dec-22,Customer Service,External,Failed,Lake Riley,Jacob Roach,1,693.56,8
3730,29-Aug-22,Leadership Development,External,Incomplete,Matthewburgh,Douglas Robinson,1,161.47,8
3731,02-May-23,Project Management,External,Passed,Brookeport,Carolyn Sellers,5,773.63,40
3732,09-Dec-22,Technical Skills,Internal,Incomplete,Kylieland,Jason Lane,5,695.42,40
3733,04-Jun-23,Communication Skills,Internal,Incomplete,Phillipsside,Jared Martin,1,246.16,8
3734,05-Mar-23,Communication Skills,Internal,Failed,Joseport,Lynn Fleming,2,702.69,16
3735,25-Oct-22,Technical Skills,External,Failed,Port Leonard,Christopher Jackson,1,473.1,8
3736,25-Oct-22,Project Management,Internal,Incomplete,Lake Cathyshire,Brandy Drake,2,119.82,16
3737,17-Nov-22,Customer Service,External,Failed,Hickmanbury,James Green DVM,1,157.8,8
3738,01-Sep-22,Technical Skills,Internal,Completed,Mathewburgh,Steven Sharp,3,791.98,24
3739,19-Aug-22,Customer Service,External,Incomplete,North Stephen,Sierra Oneill,5,752.97,40
3740,11-Sep-22,Leadership Development,External,Completed,Kyleland,Johnny Walls,5,916.21,40
3741,05-Oct-22,Project Management,External,Completed,New Daniel,Renee Williams,2,751.04,16
3742,22-Apr-23,Communication Skills,Internal,Passed,West Randyland,Troy Willis,3,620.63,24
3743,17-Nov-22,Leadership Development,Internal,Passed,Smithview,James Riley,3,439.3,24
3744,23-May-23,Communication Skills,Internal,Completed,Beverlyshire,Hannah Trevino,1,716.39,8
3745,11-Oct-22,Technical Skills,External,Failed,Lake Williammouth,Kenneth Mcneil,5,300.33,40
3746,22-Feb-23,Project Management,Internal,Passed,New Curtis,Kara Kemp,3,337.15,24
3747,18-Oct-22,Leadership Development,External,Failed,Lake Andrewport,Bruce Sanford,5,725.6,40
3748,23-Dec-22,Customer Service,Internal,Failed,West Frank,Jason Chan,5,588.88,40
3749,28-Sep-22,Technical Skills,External,Passed,Ryanburgh,Rebekah Campbell,4,742.98,32
3750,27-Sep-22,Project Management,External,Passed,Andrewport,Paul Williams,5,283.05,40
3751,10-Nov-22,Customer Service,Internal,Incomplete,Teresabury,Brittney Miller,4,511.13,32
3752,31-May-23,Communication Skills,Internal,Completed,West Haleyfort,Joseph Chambers,1,158.86,8
3753,19-Sep-22,Project Management,External,Failed,South Michaelland,Jennifer Hunter,1,741.95,8
3754,08-Mar-23,Technical Skills,External,Incomplete,West Carolynbury,Jeffrey Gonzales,4,132.52,32
3755,27-Jun-23,Customer Service,Internal,Completed,Lake Lindaland,Tricia Flowers,1,736.19,8
3756,27-Mar-23,Technical Skills,External,Failed,South Hollyton,Jimmy Roach,4,521.51,32
3757,21-Oct-22,Technical Skills,Internal,Incomplete,Port Scott,Valerie Villegas,2,132.09,16
3758,16-Jan-23,Leadership Development,Internal,Failed,Jenniferfurt,Matthew Rios,4,917.17,32
3759,11-Aug-22,Project Management,Internal,Completed,Garyshire,Justin Carter,2,790.71,16
3760,28-Nov-22,Technical Skills,External,Passed,New Teresaland,Billy Baker,1,680.48,8
3761,18-Aug-22,Customer Service,External,Failed,Rodriguezview,Kenneth Gonzalez,1,947.57,8
3762,15-Jun-23,Project Management,Internal,Failed,Ryanhaven,Claudia Clark,2,594.61,16
3763,13-Nov-22,Technical Skills,External,Incomplete,New Kathleen,Jeffery Kim,1,775.59,8
3764,30-Aug-22,Communication Skills,External,Incomplete,Thomastown,Daniel Garrett,2,239.16,16
3765,25-Nov-22,Customer Service,Internal,Completed,Dominiqueton,Nancy Harrison,5,275.94,40
3766,27-Mar-23,Technical Skills,Internal,Incomplete,South Adamburgh,Chad Payne,4,466.32,32
3767,12-Oct-22,Leadership Development,Internal,Completed,Allisonfort,Cheryl Schultz,4,840.46,32
3768,04-Jan-23,Leadership Development,Internal,Completed,Buckmouth,Anna Everett,3,145.76,24
3769,12-Oct-22,Project Management,Internal,Incomplete,New Vincenthaven,Michael Nelson,2,647.7,16
3770,05-Jul-23,Project Management,Internal,Incomplete,New Ryan,Lisa Tran,2,536.2,16
3771,26-Mar-23,Communication Skills,Internal,Incomplete,Gallowaychester,Jorge Rice,5,769.97,40
3772,01-Jan-23,Communication Skills,External,Completed,New Jason,Kristin Freeman,1,894.66,8
3773,15-Nov-22,Project Management,External,Failed,Ramirezstad,Evelyn Hayes,2,374.02,16
3774,04-Feb-23,Leadership Development,Internal,Passed,Matthewborough,Jason Wells,5,569.42,40
3775,14-Nov-22,Customer Service,Internal,Completed,East Cristianmouth,Kimberly Howard DVM,1,172.82,8
3776,05-Feb-23,Project Management,Internal,Completed,Amberborough,Teresa Reilly,4,585.84,32
3777,13-Oct-22,Project Management,External,Completed,Monicaberg,Brittany Wilson,1,759.38,8
3778,13-Sep-22,Customer Service,Internal,Completed,Lake Arielberg,Emily Johnson,5,341.74,40
3779,29-May-23,Project Management,External,Incomplete,Michaelstad,Kristi Jackson,3,733.04,24
3780,02-Aug-23,Customer Service,Internal,Failed,Vincentbury,James Allen,2,658.27,16
3781,11-Jul-23,Customer Service,External,Incomplete,New Mia,David Nash,1,124.77,8
3782,11-Dec-22,Technical Skills,Internal,Passed,New Jordan,Dustin Anderson,5,506.4,40
3783,25-Jan-23,Technical Skills,External,Completed,Anthonyside,Amanda Miller,5,851.24,40
3784,12-Oct-22,Communication Skills,Internal,Completed,Myerston,Kylie Tran,2,671.12,16
3785,01-Oct-22,Project Management,External,Passed,Lake Danielmouth,Nathan Juarez,1,257.8,8
3786,17-Apr-23,Leadership Development,External,Failed,Jeanetteton,Wyatt Gray,4,280.06,32
3787,26-Apr-23,Project Management,External,Passed,New Donald,Christine Escobar,4,140.03,32
3788,21-Mar-23,Customer Service,External,Completed,Russellstad,Jessica Jones,2,796.95,16
3789,26-Oct-22,Technical Skills,External,Incomplete,Jessicastad,Alejandro Carter,1,997.38,8
3790,18-Mar-23,Communication Skills,External,Completed,East Erichaven,Douglas Phillips,2,676.95,16
3791,12-Feb-23,Leadership Development,External,Failed,Stephanieside,Laura Mathis,2,348.89,16
3792,09-Sep-22,Project Management,External,Passed,Brownland,Angela Castillo,1,385.62,8
3793,24-Nov-22,Project Management,Internal,Completed,Lake Andrewshire,Margaret Best,2,552.67,16
3794,17-Apr-23,Communication Skills,External,Failed,Nicholsonport,David Black,2,645.11,16
3795,25-Jan-23,Project Management,External,Passed,Jenniferfurt,Jeffrey Edwards,1,954.02,8
3796,03-Jul-23,Technical Skills,External,Incomplete,Jenningsville,Richard Brock,5,255.74,40
